[0.06494760344900105, -1.5249856587699944, 1.585027165657263, 0.2754175466046794, 0.8200035837190061, 0.7861620759282897, -0.3137231050838401, -1.3540834232930115, -2.027286566489672, 1.320885484570844, -0.8297321349419632, 0.5079217073626897, -0.6197822621534338, -1.5030198603098455, -0.10257380748608624, -0.5273862205321724, -0.15676581239280388, 0.28096109045072604, -0.549790002631668, -0.37154150748591663, 0.25386397029446156, -0.01967451034207292, -1.1212514082386238, -0.2954773322291544, -0.9821682100736626, 0.9558021219397017, 0.9319974139243068, 0.6035095968281765, 0.12304213347771027, 0.080833554427667, 1.1732950171157537, 1.3693904058904411, -1.2054251525764048, 1.9601559366416912, 0.23645635852554978, -1.3581055117934204, -0.05674533987788784, -0.5119064517821198, -0.10551331113425456, 0.2532019404765887, 0.26616071053825174, 0.6128241214625623, -0.7811734403569034, -0.3205246629261657, -1.3972705086649966, 0.202458897768884, 0.4239258973315945, -0.010232573329429838, -1.4480775970281472, 2.1800675084039214, 0.8579909722267357, -1.204828890396421]|0.0
[1.0114445054662182, -0.2294451925955898, -1.8566210749908136, 0.13054697099795898, -0.16139564138116122, 0.285298285413049, 0.17209169243822825, -1.5694361400691952, -0.8393991448130291, -0.431977898737383, -0.34394158442707234, 0.8016164931663743, 1.4026466846466976, -0.5525448927826322, -1.9190615919155416, -0.9659717123488379, 0.17635438526368766, 1.1379536318048946, 1.0445865400049246, -0.12964184606475587, 2.931303534615104, 0.2294407833039197, -1.8163582828625395, 0.4943892729551211, 1.1551200863129867, -0.1970181691712682, -0.4439514541187766, -1.2755562533754041, 1.0143203205289328, 1.4295424551582712, 0.4375500532958839, 0.18085105784359248, -1.4712795979924798, 0.23101188215717425, 0.09960462536728247, 0.09171250862692733, 0.4995325511951331, -0.21277325174114164, 1.1739530201785053, 2.587973419941615, -0.7144032752830441, -0.3112556576734178, -0.3346741040607572, -1.0984578466577497, -0.4034566243402561, -0.8158421478905337, -1.7559412134525823, -1.3542667609255872, 1.0202581279571306, 0.34721838858103726, 1.2761627591580298, 0.07727061828235243]|0.0
[0.8854989647727849, 0.17762250586277586, 0.012374620592911917, 0.17475414553413443, -1.321359151903207, 0.25181224823456533, -0.6238130826347937, 0.08214505128091001, -1.9878820810231772, -0.9903883106165577, -0.04844179092790124, -1.0649765224633998, 0.951810529081172, -1.0879881556741153, -0.16269943547157437, 0.2370973108344257, -1.012798026278114, 1.4348598795201293, -0.04232432455811189, 0.14720368716351084, 0.12426561134644559, -0.5075594375307488, 0.9304514432764137, -1.0758902894626763, 0.5423452309235228, -0.5796697530012709, 0.4448125311527894, -0.034103828317921525, -0.9617255812516615, 0.6221509034018197, -0.16560137030868408, 0.8749437232021231, 1.1571451004105806, -2.253465258437198, 0.5897061719872071, -0.3181916246630329, -0.730465863476661, 1.547036267334916, -0.10570009540156909, 0.4683955119435141, 0.6089883307946855, 0.5915145253226229, -0.6607231844075179, -0.44820381594022607, -0.12425194419269939, -0.7553402098959432, 0.9623976544118356, 2.491620059112289, -2.0687483171966736, -0.0370425680984053, 1.9276596957428667, 1.0125224630101464]|0.0
[0.3894403068812112, -0.3369222419398809, -0.19841347849590169, 0.16283533436389666, 1.0739741411794619, -0.5617128724425372, -0.4318193768995781, 1.266415957881986, 0.040107407688163794, 0.6863875115158481, -1.8511587696854028, -0.5214835348314699, 1.2026956191181688, 0.45802765524946204, 1.9621420276599326, 1.4007838292963977, -2.439420453186819, 0.24093406126543807, 1.5107338096421867, 0.8032929793803154, -0.6073825036904239, -0.9358832071746939, 0.181089674444258, 0.35504861214010075, -2.073815483373909, 0.06375476761601154, 0.13598778521555346, 0.5724081000762636, 0.1847964571182582, -1.8379593065319157, 1.259315725893394, 0.7062868045579097, 0.07463450592667362, 0.7088790363794757, -0.6622440806831686, -2.281789224670602, -1.0861083578565043, 0.10105502843862152, -0.07401950774889916, 0.756544698717085, 0.7222451351733244, 0.6005195049487441, 0.31602213264672085, 1.7129428691576731, 0.4618281243728938, 0.862538500045477, -0.0667735466050867, -0.5132501223709834, 1.138781651192823, -0.28428240861435483, -1.2152915123772414, -0.9515368778493313]|0.0
[-0.29063724452903034, 1.2083075505787666, -0.5321194390339677, 1.042824848255656, 0.46206595082535074, 1.4897594612205722, -0.06497277641593907, -0.27413325186919746, -1.0879146877132027, 0.4963757755195051, 1.091301343050857, -0.3273003148880737, -0.06408066573970125, -0.22732284639143882, 0.8568334089324223, -0.129336371154557, 0.41066486734351326, 1.1655203788931425, 0.49881281344228656, 0.2535036430860505, -0.051698001224198105, -0.02797506125534921, 0.01555003244478535, 0.6486737567445409, 0.13983045062889887, 0.09463621169206997, 0.15739691559967645, -1.3342503010753832, -1.040247002377495, 0.42965301276851126, -0.25479697332183515, -1.1191712611474953, 0.1100847610754182, 0.7710400642823635, -1.234928263459514, -0.8997543084277813, -0.05033333667404923, 0.5718315709450854, 2.2254115198780156, 0.9427037387053281, 1.0789897088776799, -0.11666863269879783, 1.415151623588159, 2.1113810765882066, -1.5458916713918274, 0.7945013047216991, 0.07560369353815816, 0.7273837208634418, -1.0390765981941936, 1.7454556694052308, -1.0978142080725934, 0.041885833400777686]|0.0
[-0.45959173822185384, 0.20375357351328885, -0.2951371591343272, -0.2806217355515459, 0.14265199841834303, 0.40869226827488686, 0.08548236338688348, -0.5617789428037326, 0.7891290847630377, -1.7395732829383848, 0.4486188267400247, -0.7576873243588238, 0.4919135687096421, 0.189533831754782, 1.7091433886063492, 0.8907120985692283, -0.5020299842481963, 0.7653472208173943, -0.19513481540909566, 1.7529664475474203, -1.612421668736586, -1.992240250723682, 0.28725884032235216, -0.8462626163256267, -0.13814967516541304, -1.1210276406727364, 1.4555264727949224, -0.5103618105241344, 1.1386365044950921, 2.237002359094254, -0.4082150257318401, -0.09323959568405807, 0.6641012067163296, -1.2194265725695814, -0.21968690620230885, 1.856696456964886, 0.0692008105618571, 0.8660449569765893, -0.8976858006134335, 1.0087178148707685, -1.1084554438809608, 1.1015859351500303, -0.632921967874651, -0.40254254081043883, 1.3666478293864102, 0.6850994911650679, 0.6441196185886322, 0.597613195325331, -1.2677558604267747, 1.0530286167776672, -0.0684414275372975, 0.31146130603829986]|0.0
[-1.415821796225152, 0.5479661289681304, -0.39388900432432017, 0.7009169201838381, 1.8379885229856046, -0.050511302339179276, 1.8770620865120735, 0.6158773930768119, -1.2434457492443833, 0.669794759778723, 0.22626723865654974, -0.9403171762796111, 1.5991832664020489, 0.20156524142078933, -0.626960725301747, 0.05199848069831459, -0.6187769076968713, 0.792606432884316, -0.06992250815803387, -0.13715426058641278, -0.5895539551430291, -0.1887419050954918, 1.034480620792512, -0.018390799823435038, -0.5928719284646381, 1.1792748201936905, 1.499994412214562, -0.03062683298276276, 1.164290139294271, -0.9433533909135782, 0.9697649204617693, -1.1516794541118247, -2.4071635618949205, 0.8926063788408678, -0.6087739664574177, -1.2647996452334838, -0.5647221796680975, 2.004488676004834, -1.9156543612910586, -1.6048392774577722, -0.6854620048263592, 1.701987112149483, 2.0400935947027525, -0.017678189773302006, -0.9855882942826635, 1.1017662425700054, -1.4994811307077718, 0.4567065476487109, 0.4720160298680213, 0.4404315803524313, -0.16125830177008307, -1.068264292216781]|0.0
[-0.1972210948876331, 0.34904294883475534, 0.8992284373789114, -0.9825369095272415, 0.14241336962510578, -0.8577730083807938, -1.0106587456550797, -0.1556443583743912, -0.6369963732148342, -0.6628018557843462, 0.4810624564579453, -0.03352106005979601, -0.9232070566476768, -0.1661683548933749, 0.7562014941953611, 0.9211539719662201, -0.6962013598869387, -1.2381782600328766, 0.8296122946280411, -0.9194221234111766, -0.8307738332709975, -1.7618195186032748, 0.5138092881447752, 1.3209287152879208, -2.042138483548606, 1.4375698598267124, 0.9246961677757035, 0.0023436431112258704, -0.11760367726766383, 0.510470197679323, -0.41476458326417187, -0.2112184709154804, 0.6154578785244404, 0.06883154800864609, -0.20413052470064158, 1.3141224305472736, 0.7393335351301749, 0.6107414793482787, -1.178367711412195, 0.037543444231323726, 0.7993073427280072, -0.03793937643200096, 0.2625043406535096, 0.4803131402887109, 1.02016912424626, 0.27372459411444117, 1.358088907199138, 0.22864720299864974, -0.9714964516395559, -0.32096316458393914, 0.1800563420708281, 1.7967575098627697]|0.0
[0.3943760458115217, 1.0762392433194945, 1.2871586068017813, -0.7610498467000769, 1.012012928642834, 0.4696933969469456, -0.9047699560905458, -2.2255003006102867, 0.28101947957133605, -0.22942850035689094, -0.9167906107679185, 0.5581377617327392, 0.21744030906056716, 0.6804593301208637, 0.8571756514256688, 2.022296821230182, 1.0861927306456864, -0.5322639244629681, 0.024279524404631547, -0.635842167014054, -0.3256202487052328, 0.39304982307774256, -1.7871847630822355, 0.00448376535627534, 0.9602597163038457, -0.8494412688231477, -0.04544071257632223, 0.17463397254186414, 1.2995055753563625, -0.5847138877920157, 1.0432442966883384, -2.379690970883229, -0.7855601456383178, 1.3659260913220057, -0.006493108972920737, 1.408177764985849, 1.5677986269712596, 0.26331061280498425, -1.012896804774058, -0.3060500080936804, -0.1373700150005297, 0.48856617562118904, -0.8794168247636103, -0.21693630294842373, -0.24179949314440893, -1.095060410509619, -2.1943571401920234, -0.9025296025873158, 0.08818193938728335, 0.6299373863120584, 0.42600307439737933, 0.3819423431673344]|0.0
[1.1066490169898668, -1.2599963683446158, 0.005686338075767397, 1.6793186808178433, -0.4301897723328307, -0.4568623407934894, -0.721429235373971, 1.2497904484105202, 1.6725680632612834, -0.6745940113174708, -0.5768048567727575, 2.226091996859215, 1.6773930921410374, 0.7374543894817023, -0.43686005505909553, -0.3393908145836723, 0.017844641654627496, -1.3507644624404613, 2.3579498676151607, -0.7008074997811236, 0.4589120722984532, -2.2222911034870787, 0.1366611332554452, -1.4657920315591917, -0.35155231126890485, 0.9402600397476687, 1.4481649088480144, 1.4458754105881366, -0.315922500362168, -0.21631422190715882, -2.5133960335481755, -1.1931816933243726, 0.10538622824173972, -0.9217091549946184, 0.365525883476018, 0.4744825594349203, -0.1493054820513237, -0.8528732622485936, 0.7826169287488505, 1.4263094633747913, -2.272548690031732, 2.812654408314127, -0.4480577123453861, -0.10392743204328653, 0.9715684440403174, 0.20676169786314003, -0.262184955228157, -1.1137107808427895, -0.49799434651770746, 0.15062294917908287, 0.20470516258985055, 1.2324530056309932]|0.0
[0.020058676012040345, 0.5792114633020112, 0.26639230273343595, -0.14936046659194396, 0.8505101805722931, -0.5599965025638219, -1.3112979639117137, -0.05267515672723211, 0.07693179871542546, -1.0776961278602857, -2.109987799452367, -0.24321643123947342, 0.9285557846603404, 0.7367499538859907, 1.0160277448854564, 1.4568013151141164, -2.0356349360765336, -0.7430382003436349, 0.09422441130367791, 0.14988409809632783, -0.2502034810091292, -0.5718738665570359, -0.023349684093098996, -0.553827445228611, 0.08026553414109364, -0.7213030524958938, 0.251089980134715, -1.5330915037626565, -0.16722727896959227, 1.3094998504972992, -0.2668574453289155, -0.5638380400643469, 1.5561877108888953, 1.126470986270545, -0.11081591671438328, -0.47971557587450875, 0.08983068505200903, -1.2123373229010421, 0.13707490154175705, 0.9540351438353608, 2.0777376511392904, -0.3566283780906036, 0.2618261609504474, 0.8319649454316101, -0.406584251303253, 0.9174217571482344, -0.22932747120094096, -0.6651594898335268, -0.08379593665707583, -0.6545850767829337, 0.07847356986885626, 1.3389160846515815]|1.0
[1.3987347663308394, 0.908175869981762, 1.2670742814308265, 1.412172870231906, 1.3731939181606818, 0.9762753145713098, -0.6900125821034252, -0.5313989621935117, -0.8416948493270591, 0.10614156913786144, -0.3310765747230378, -1.300081241682142, -0.2245963101590463, 0.7703621893189889, 1.3388772757862004, -2.032514816944984, -2.7733505096932216, -1.374036577264227, -1.8479300745678933, -0.09133821483485287, 1.0735881348508278, 1.432942430420528, 0.8860923121484032, -0.3603544789374759, 0.5927878964730489, 0.7606659439415574, -0.9795800205390769, 0.5379656894268711, -1.4888997110803242, 0.14288857389732107, 0.42185255880899175, 0.7305688451550109, 2.4229459861975813, 1.8996856698797517, -2.3571347114745103, -0.7724127518576523, 0.348758682756782, 0.23708632654323716, 0.17375758293591656, 0.21303905120506547, 0.7327053746977695, 0.046383196377048234, -1.4088038173686976, -1.7593394010997705, 1.6452292149889343, 0.1917822781230667, 0.28871780282278575, 0.7757079333337502, -0.5101106042415754, 0.019155037493321973, -0.7779297245735943, 1.1466741144391237]|0.0
[-0.6900161499579917, -0.5508267271532946, 0.5455861759355383, 0.7432560679029052, 0.5239059391834734, -1.2556956295307773, -0.8226779601608141, 0.8960221531652339, -1.7517449405130783, -1.025510986371996, 0.7663104666975418, -2.1290753920735965, -0.3819884338007351, 1.314081736696617, -2.489784917865512, 0.2491019470686938, -0.14986100398507451, -0.21470201253715565, 1.9570166721061923, -0.3270464843080097, 2.6326124545544185, 0.4708103889536142, -0.3499142969623003, -0.06667168782148447, -0.9316846035786509, -0.6965658610543892, 1.5848629702948707, -1.2979083819836994, 0.02942733045462451, 0.8586798185792627, -0.44219576520974135, -1.1642576184366766, 0.5726174605304469, 1.160760153311445, -0.3600352405087974, -0.6457501814341219, -0.3581200797406172, 1.178501271755004, -0.6968113641933651, -0.7082330454681305, 0.35135479634314776, -0.797040155298655, -0.46099058208564236, 2.1992437176700945, 1.3484980498072858, 1.0481353677561926, 0.3607126796415782, -0.6269355312877569, 1.4149031958332594, -0.20977494193504134, 0.8997183884263121, -0.6040874723940359]|0.0
[1.4569594923240885, 0.9807315866767713, -0.627221428404286, 0.6798775015868732, -0.6150380419224022, -0.3347810711699567, 0.3180989285271758, -0.49358110125081756, -1.959111224351771, -0.648584228519788, -2.1779099827530484, 0.41248442788959383, 0.6280026748481562, -0.4267213647437898, 0.43484239535541575, -0.002184326719891614, -0.04982083158388696, 1.938724641915361, -0.34151232529796666, -0.3335962361355703, -0.4645448601466922, -0.601437391965679, -1.9685611174126074, -0.34311368244339124, -0.19232638922014975, -0.6968877579978372, 0.8695514791256181, -0.40272913570831564, 0.6935669281464797, 0.08934369578684122, 0.3686969685710845, 0.3845982950399682, -0.962988273951554, 1.7459067484410373, -0.5140294019964916, -0.21838325458681943, 0.1880554282045059, 0.010273717669634419, 0.10176419871850634, -1.7150445333532789, -0.12223763096330446, 0.1714496235384499, -1.6899668846504838, 1.6684684994526016, -0.4147721788929279, -0.6793740887607203, 1.2300557347193453, -1.437800678681326, 0.8484964645152694, 0.49914177362508305, -0.5703828540293929, -0.1870843070779749]|1.0
[1.5522190576903774, 1.810539985391622, 1.6810042872049225, -0.3405351876982573, 0.2472987293259015, 2.0349048233601508, -0.9861216240508672, -3.1300459873903006, 0.34464581083734586, -0.36677227783504324, 0.8066962719452084, 0.15459301209160933, -1.723108237991788, 1.0567559560651636, 1.5372060575081437, -0.2638291272870138, 1.7205794642931913, 0.5666242071493741, 0.9200813242886535, 0.2871420843835972, -0.03991388008926395, -2.464956117855831, -0.6507316845562966, -0.5881315005933957, -0.1359687735211616, 1.4791376492463726, 0.15417922951742408, -1.8964775169578192, -0.5393272963661045, -0.1382650492442808, 0.26066247119920066, 1.7797844696314151, -0.47215221295735715, 0.19743201354673237, 1.4290646277040095, -0.9979126414982737, -1.906081213292361, -0.5907470806544148, 0.9299286853336345, -1.235503785234749, 0.715230638733265, 1.3572446290643267, 0.7452306671177493, -0.04530817564951199, -0.40317095915668194, 0.1318662179079189, 1.004907567557557, 0.8510812168156593, -1.259389713708735, -2.0619717962820494, 0.19912924026505638, 0.45997313930288686]|0.0
[0.2635083908742012, 0.47098208103317796, -0.786564337110808, -1.5499369422093787, -0.804124093814839, -0.26067377941817216, -0.28929451307412735, -1.728492781029639, 0.2700911808027111, 1.832714169095918, 0.9349254859916161, 0.672857435104141, 1.2278811232190714, 0.5644266805724178, -0.4266190872348519, -0.12592109912167707, 1.4722575795728199, -1.7529883849864611, -0.14087876704089525, -0.9977066171214944, -2.218258488352391, -0.6748977036322099, 1.2903775819820125, 0.3998172334356468, -0.62893887282709, -0.4149956239445036, 1.4441196452716716, 0.12361475319924038, -0.3604611338152172, -1.0280604674820124, 0.4961805894018779, 1.0039904599424194, -0.004325940741360299, -0.43897734925092186, 0.042748901811241656, 0.3782333976172005, 1.1732837135486938, 0.30306810443449833, 1.2230757642004175, 0.10632196019815934, 2.0421554993117175, 1.980053302830388, 0.7367881083146591, 0.7186615135639227, -0.19677450650403686, 1.0068430184770683, -1.2556745578479673, -0.19405107007473707, 1.1720930444037094, 0.8607723935178261, 0.4508695234899252, -0.4034771638950461]|0.0
